customer_id,zip_FK,signup_date,gender,age_group,acq_channel
55405,31021,2026-09-12,Unknown,Unknown,Unknown
61806,31324,2026-09-12,Unknown,Unknown,Unknown
47618,31503,2026-09-12,Unknown,Unknown,Unknown
20953,32058,2026-09-12,Unknown,Unknown,Unknown
21223,32137,2026-09-12,Unknown,Unknown,Unknown
21274,32159,2026-09-12,Unknown,Unknown,Unknown
21297,32164,2026-09-12,Unknown,Unknown,Unknown
23420,32501,2026-09-12,Unknown,Unknown,Unknown
23610,32569,2026-09-12,Unknown,Unknown,Unknown
23641,32579,2026-09-12,Unknown,Unknown,Unknown
21904,32607,2026-09-12,Unknown,Unknown,Unknown
22139,32707,2026-09-12,Unknown,Unknown,Unknown
22144,32708,2026-09-12,Unknown,Unknown,Unknown
22430,32801,2026-09-12,Unknown,Unknown,Unknown
22457,32806,2026-09-12,Unknown,Unknown,Unknown
22476,32810,2026-09-12,Unknown,Unknown,Unknown
22500,32817,2026-09-12,Unknown,Unknown,Unknown
17633,33027,2026-09-12,Unknown,Unknown,Unknown
17688,33040,2026-09-12,Unknown,Unknown,Unknown
17729,33054,2026-09-12,Unknown,Unknown,Unknown
20657,33165,2026-09-12,Unknown,Unknown,Unknown
20696,33173,2026-09-12,Unknown,Unknown,Unknown
20708,33176,2026-09-12,Unknown,Unknown,Unknown
17944,33311,2026-09-12,Unknown,Unknown,Unknown
17995,33322,2026-09-12,Unknown,Unknown,Unknown
18468,33523,2026-09-12,Unknown,Unknown,Unknown
18778,33619,2026-09-12,Unknown,Unknown,Unknown
18802,33624,2026-09-12,Unknown,Unknown,Unknown
19088,33770,2026-09-12,Unknown,Unknown,Unknown
19098,33772,2026-09-12,Unknown,Unknown,Unknown
19171,33801,2026-09-12,Unknown,Unknown,Unknown
19179,33803,2026-09-12,Unknown,Unknown,Unknown
19226,33813,2026-09-12,Unknown,Unknown,Unknown
19259,33830,2026-09-12,Unknown,Unknown,Unknown
19757,34101,2026-09-12,Unknown,Unknown,Unknown
19795,34108,2026-09-12,Unknown,Unknown,Unknown
20160,34286,2026-09-12,Unknown,Unknown,Unknown
20342,34698,2026-09-12,Unknown,Unknown,Unknown
20389,34953,2026-09-12,Unknown,Unknown,Unknown
20397,34957,2026-09-12,Unknown,Unknown,Unknown
70649,35044,2026-09-12,Unknown,Unknown,Unknown
71191,35405,2026-09-12,Unknown,Unknown,Unknown
71365,35549,2026-09-12,Unknown,Unknown,Unknown
71727,35749,2026-09-12,Unknown,Unknown,Unknown
71941,35966,2026-09-12,Unknown,Unknown,Unknown
52859,36092,2026-09-12,Unknown,Unknown,Unknown
53245,36352,2026-09-12,Unknown,Unknown,Unknown
98008,36532,2026-09-12,Unknown,Unknown,Unknown
53448,36547,2026-09-12,Unknown,Unknown,Unknown
98170,36606,2026-09-12,Unknown,Unknown,Unknown
53678,36877,2026-09-12,Unknown,Unknown,Unknown
98363,36921,2026-09-12,Unknown,Unknown,Unknown
73024,37086,2026-09-12,Unknown,Unknown,Unknown
73043,37091,2026-09-12,Unknown,Unknown,Unknown
73114,37129,2026-09-12,Unknown,Unknown,Unknown
73335,37207,2026-09-12,Unknown,Unknown,Unknown
73381,37217,2026-09-12,Unknown,Unknown,Unknown
73621,37347,2026-09-12,Unknown,Unknown,Unknown
73652,37353,2026-09-12,Unknown,Unknown,Unknown
74058,37687,2026-09-12,Unknown,Unknown,Unknown
74314,37779,2026-09-12,Unknown,Unknown,Unknown
75756,38320,2026-09-12,Unknown,Unknown,Unknown
77356,38614,2026-09-12,Unknown,Unknown,Unknown
77539,38671,2026-09-12,Unknown,Unknown,Unknown
99794,38701,2026-09-12,Unknown,Unknown,Unknown
98960,39322,2026-09-12,Unknown,Unknown,Unknown
98983,39328,2026-09-12,Unknown,Unknown,Unknown
98987,39328,2026-09-12,Unknown,Unknown,Unknown
99477,39568,2026-09-12,Unknown,Unknown,Unknown
45565,40047,2026-09-12,Unknown,Unknown,Unknown
45628,40069,2026-09-12,Unknown,Unknown,Unknown
45689,40117,2026-09-12,Unknown,Unknown,Unknown
46608,40216,2026-09-12,Unknown,Unknown,Unknown
46699,40272,2026-09-12,Unknown,Unknown,Unknown
45861,40342,2026-09-12,Unknown,Unknown,Unknown
68967,40828,2026-09-12,Unknown,Unknown,Unknown
68966,40828,2026-09-12,Unknown,Unknown,Unknown
70011,42101,2026-09-12,Unknown,Unknown,Unknown
70008,42101,2026-09-12,Unknown,Unknown,Unknown
72716,42223,2026-09-12,Unknown,Unknown,Unknown
70348,42349,2026-09-12,Unknown,Unknown,Unknown
70487,42642,2026-09-12,Unknown,Unknown,Unknown
25467,43016,2026-09-12,Unknown,Unknown,Unknown
25575,43061,2026-09-12,Unknown,Unknown,Unknown
25574,43061,2026-09-12,Unknown,Unknown,Unknown
25583,43064,2026-09-12,Unknown,Unknown,Unknown
25720,43123,2026-09-12,Unknown,Unknown,Unknown
25995,43235,2026-09-12,Unknown,Unknown,Unknown
27272,43502,2026-09-12,Unknown,Unknown,Unknown
27349,43532,2026-09-12,Unknown,Unknown,Unknown
27350,43532,2026-09-12,Unknown,Unknown,Unknown
27524,43612,2026-09-12,Unknown,Unknown,Unknown
26392,43933,2026-09-12,Unknown,Unknown,Unknown
26421,43947,2026-09-12,Unknown,Unknown,Unknown
26419,43947,2026-09-12,Unknown,Unknown,Unknown
23815,44030,2026-09-12,Unknown,Unknown,Unknown
28052,44131,2026-09-12,Unknown,Unknown,Unknown
28315,44273,2026-09-12,Unknown,Unknown,Unknown
28330,44278,2026-09-12,Unknown,Unknown,Unknown
28340,44281,2026-09-12,Unknown,Unknown,Unknown
28419,44312,2026-09-12,Unknown,Unknown,Unknown
28581,44432,2026-09-12,Unknown,Unknown,Unknown
28610,44446,2026-09-12,Unknown,Unknown,Unknown
28748,44515,2026-09-12,Unknown,Unknown,Unknown
29144,44805,2026-09-12,Unknown,Unknown,Unknown
29183,44820,2026-09-12,Unknown,Unknown,Unknown
24054,45044,2026-09-12,Unknown,Unknown,Unknown
24123,45068,2026-09-12,Unknown,Unknown,Unknown
26451,45123,2026-09-12,Unknown,Unknown,Unknown
24221,45140,2026-09-12,Unknown,Unknown,Unknown
25206,45212,2026-09-12,Unknown,Unknown,Unknown
25245,45220,2026-09-12,Unknown,Unknown,Unknown
24526,45345,2026-09-12,Unknown,Unknown,Unknown
24591,45365,2026-09-12,Unknown,Unknown,Unknown
24610,45377,2026-09-12,Unknown,Unknown,Unknown
26502,45601,2026-09-12,Unknown,Unknown,Unknown
26848,45750,2026-09-12,Unknown,Unknown,Unknown
25139,45895,2026-09-12,Unknown,Unknown,Unknown
34934,46126,2026-09-12,Unknown,Unknown,Unknown
34960,46140,2026-09-12,Unknown,Unknown,Unknown
34969,46143,2026-09-12,Unknown,Unknown,Unknown
35087,46176,2026-09-12,Unknown,Unknown,Unknown
35121,46201,2026-09-12,Unknown,Unknown,Unknown
35179,46221,2026-09-12,Unknown,Unknown,Unknown
35334,46342,2026-09-12,Unknown,Unknown,Unknown
113627,46410,2026-09-12,Unknown,Unknown,Unknown
35614,46555,2026-09-12,Unknown,Unknown,Unknown
35847,46795,2026-09-12,Unknown,Unknown,Unknown
34105,46825,2026-09-12,Unknown,Unknown,Unknown
35855,46902,2026-09-12,Unknown,Unknown,Unknown
36038,46974,2026-09-12,Unknown,Unknown,Unknown
34200,47032,2026-09-12,Unknown,Unknown,Unknown
36311,47304,2026-09-12,Unknown,Unknown,Unknown
36420,47403,2026-09-12,Unknown,Unknown,Unknown
36446,47421,2026-09-12,Unknown,Unknown,Unknown
78431,47714,2026-09-12,Unknown,Unknown,Unknown
36681,47803,2026-09-12,Unknown,Unknown,Unknown
36683,47804,2026-09-12,Unknown,Unknown,Unknown
36941,47923,2026-09-12,Unknown,Unknown,Unknown
37034,47954,2026-09-12,Unknown,Unknown,Unknown
29775,48085,2026-09-12,Unknown,Unknown,Unknown
29956,48138,2026-09-12,Unknown,Unknown,Unknown
29975,48146,2026-09-12,Unknown,Unknown,Unknown
29991,48154,2026-09-12,Unknown,Unknown,Unknown
29989,48154,2026-09-12,Unknown,Unknown,Unknown
30001,48159,2026-09-12,Unknown,Unknown,Unknown
30016,48162,2026-09-12,Unknown,Unknown,Unknown
30067,48175,2026-09-12,Unknown,Unknown,Unknown
30115,48188,2026-09-12,Unknown,Unknown,Unknown
30257,48220,2026-09-12,Unknown,Unknown,Unknown
30406,48315,2026-09-12,Unknown,Unknown,Unknown
30577,48371,2026-09-12,Unknown,Unknown,Unknown
30623,48393,2026-09-12,Unknown,Unknown,Unknown
30847,48461,2026-09-12,Unknown,Unknown,Unknown
30958,48519,2026-09-12,Unknown,Unknown,Unknown
31246,48708,2026-09-12,Unknown,Unknown,Unknown
31323,48739,2026-09-12,Unknown,Unknown,Unknown
31604,48842,2026-09-12,Unknown,Unknown,Unknown
31734,48875,2026-09-12,Unknown,Unknown,Unknown
31840,48906,2026-09-12,Unknown,Unknown,Unknown
33612,49022,2026-09-12,Unknown,Unknown,Unknown
32227,49230,2026-09-12,Unknown,Unknown,Unknown
84472,50021,2026-09-12,Unknown,Unknown,Unknown
84495,50035,2026-09-12,Unknown,Unknown,Unknown
84940,50238,2026-09-12,Unknown,Unknown,Unknown
85081,50313,2026-09-12,Unknown,Unknown,Unknown
85106,50320,2026-09-12,Unknown,Unknown,Unknown
105639,50475,2026-09-12,Unknown,Unknown,Unknown
111407,50629,2026-09-12,Unknown,Unknown,Unknown
111571,50682,2026-09-12,Unknown,Unknown,Unknown
87785,51031,2026-09-12,Unknown,Unknown,Unknown
87804,51037,2026-09-12,Unknown,Unknown,Unknown
87926,51106,2026-09-12,Unknown,Unknown,Unknown
85348,51551,2026-09-12,Unknown,Unknown,Unknown
111889,52162,2026-09-12,Unknown,Unknown,Unknown
110960,52537,2026-09-12,Unknown,Unknown,Unknown
112616,52778,2026-09-12,Unknown,Unknown,Unknown
115364,53035,2026-09-12,Unknown,Unknown,Unknown
115399,53044,2026-09-12,Unknown,Unknown,Unknown
115477,53066,2026-09-12,Unknown,Unknown,Unknown
115564,53092,2026-09-12,Unknown,Unknown,Unknown
114278,53115,2026-09-12,Unknown,Unknown,Unknown
115660,53151,2026-09-12,Unknown,Unknown,Unknown
115695,53186,2026-09-12,Unknown,Unknown,Unknown
115770,53213,2026-09-12,Unknown,Unknown,Unknown
115828,53225,2026-09-12,Unknown,Unknown,Unknown
114264,53406,2026-09-12,Unknown,Unknown,Unknown
114457,53538,2026-09-12,Unknown,Unknown,Unknown
114454,53538,2026-09-12,Unknown,Unknown,Unknown
114504,53551,2026-09-12,Unknown,Unknown,Unknown
114604,53577,2026-09-12,Unknown,Unknown,Unknown
115895,53916,2026-09-12,Unknown,Unknown,Unknown
114975,53951,2026-09-12,Unknown,Unknown,Unknown
106104,54020,2026-09-12,Unknown,Unknown,Unknown
116038,54115,2026-09-12,Unknown,Unknown,Unknown
116394,54311,2026-09-12,Unknown,Unknown,Unknown
116953,54615,2026-09-12,Unknown,Unknown,Unknown
115202,54665,2026-09-12,Unknown,Unknown,Unknown
117036,54729,2026-09-12,Unknown,Unknown,Unknown
106235,54810,2026-09-12,Unknown,Unknown,Unknown
102689,55008,2026-09-12,Unknown,Unknown,Unknown
102717,55014,2026-09-12,Unknown,Unknown,Unknown
102824,55044,2026-09-12,Unknown,Unknown,Unknown
103056,55112,2026-09-12,Unknown,Unknown,Unknown
103167,55302,2026-09-12,Unknown,Unknown,Unknown
103174,55304,2026-09-12,Unknown,Unknown,Unknown
103176,55304,2026-09-12,Unknown,Unknown,Unknown
103202,55309,2026-09-12,Unknown,Unknown,Unknown
103293,55329,2026-09-12,Unknown,Unknown,Unknown
105403,55448,2026-09-12,Unknown,Unknown,Unknown
105405,55448,2026-09-12,Unknown,Unknown,Unknown
103673,55707,2026-09-12,Unknown,Unknown,Unknown
103683,55709,2026-09-12,Unknown,Unknown,Unknown
103800,55744,2026-09-12,Unknown,Unknown,Unknown
103979,55810,2026-09-12,Unknown,Unknown,Unknown
103982,55810,2026-09-12,Unknown,Unknown,Unknown
104691,56209,2026-09-12,Unknown,Unknown,Unknown
88522,56241,2026-09-12,Unknown,Unknown,Unknown
88573,56265,2026-09-12,Unknown,Unknown,Unknown
104761,56283,2026-09-12,Unknown,Unknown,Unknown
89283,56716,2026-09-12,Unknown,Unknown,Unknown
90331,57454,2026-09-12,Unknown,Unknown,Unknown
90825,57785,2026-09-12,Unknown,Unknown,Unknown
90823,57785,2026-09-12,Unknown,Unknown,Unknown
91079,58104,2026-09-12,Unknown,Unknown,Unknown
91672,58504,2026-09-12,Unknown,Unknown,Unknown
91838,58601,2026-09-12,Unknown,Unknown,Unknown
156920,59604,2026-09-12,Unknown,Unknown,Unknown
157472,59912,2026-09-12,Unknown,Unknown,Unknown
117456,60004,2026-09-12,Unknown,Unknown,Unknown
117496,60015,2026-09-12,Unknown,Unknown,Unknown
117663,60067,2026-09-12,Unknown,Unknown,Unknown
117696,60073,2026-09-12,Unknown,Unknown,Unknown
117743,60088,2026-09-12,Unknown,Unknown,Unknown
117762,60091,2026-09-12,Unknown,Unknown,Unknown
117781,60098,2026-09-12,Unknown,Unknown,Unknown
117829,60110,2026-09-12,Unknown,Unknown,Unknown
117887,60126,2026-09-12,Unknown,Unknown,Unknown
117921,60137,2026-09-12,Unknown,Unknown,Unknown
117991,60154,2026-09-12,Unknown,Unknown,Unknown
118101,60187,2026-09-12,Unknown,Unknown,Unknown
118263,60420,2026-09-12,Unknown,Unknown,Unknown
118454,60462,2026-09-12,Unknown,Unknown,Unknown
118591,60504,2026-09-12,Unknown,Unknown,Unknown
118609,60510,2026-09-12,Unknown,Unknown,Unknown
118674,60527,2026-09-12,Unknown,Unknown,Unknown
118728,60544,2026-09-12,Unknown,Unknown,Unknown
118784,60561,2026-09-12,Unknown,Unknown,Unknown
119086,60610,2026-09-12,Unknown,Unknown,Unknown
119101,60613,2026-09-12,Unknown,Unknown,Unknown
119163,60626,2026-09-12,Unknown,Unknown,Unknown
118827,60707,2026-09-12,Unknown,Unknown,Unknown
118888,60915,2026-09-12,Unknown,Unknown,Unknown
118990,60959,2026-09-12,Unknown,Unknown,Unknown
119459,61021,2026-09-12,Unknown,Unknown,Unknown
119954,61284,2026-09-12,Unknown,Unknown,Unknown
120157,61364,2026-09-12,Unknown,Unknown,Unknown
120232,61434,2026-09-12,Unknown,Unknown,Unknown
121295,61550,2026-09-12,Unknown,Unknown,Unknown
121517,61734,2026-09-12,Unknown,Unknown,Unknown
47164,61820,2026-09-12,Unknown,Unknown,Unknown
120529,62549,2026-09-12,Unknown,Unknown,Unknown
120886,62706,2026-09-12,Unknown,Unknown,Unknown
76412,62919,2026-09-12,Unknown,Unknown,Unknown
109429,63122,2026-09-12,Unknown,Unknown,Unknown
109848,63303,2026-09-12,Unknown,Unknown,Unknown
110002,63376,2026-09-12,Unknown,Unknown,Unknown
110224,63532,2026-09-12,Unknown,Unknown,Unknown
76921,63830,2026-09-12,Unknown,Unknown,Unknown
76943,63845,2026-09-12,Unknown,Unknown,Unknown
83006,64012,2026-09-12,Unknown,Unknown,Unknown
83281,64086,2026-09-12,Unknown,Unknown,Unknown
84281,64132,2026-09-12,Unknown,Unknown,Unknown
84354,64155,2026-09-12,Unknown,Unknown,Unknown
83620,64507,2026-09-12,Unknown,Unknown,Unknown
83909,64746,2026-09-12,Unknown,Unknown,Unknown
96273,64836,2026-09-12,Unknown,Unknown,Unknown
97060,65742,2026-09-12,Unknown,Unknown,Unknown
97247,65804,2026-09-12,Unknown,Unknown,Unknown
85901,66111,2026-09-12,Unknown,Unknown,Unknown
86179,66503,2026-09-12,Unknown,Unknown,Unknown
94593,66753,2026-09-12,Unknown,Unknown,Unknown
95116,67202,2026-09-12,Unknown,Unknown,Unknown
95944,67801,2026-09-12,Unknown,Unknown,Unknown
96127,67951,2026-09-12,Unknown,Unknown,Unknown
81397,68136,2026-09-12,Unknown,Unknown,Unknown
82502,68883,2026-09-12,Unknown,Unknown,Unknown
82829,69101,2026-09-12,Unknown,Unknown,Unknown
100247,70301,2026-09-12,Unknown,Unknown,Unknown
100581,70461,2026-09-12,Unknown,Unknown,Unknown
101219,70726,2026-09-12,Unknown,Unknown,Unknown
101487,70808,2026-09-12,Unknown,Unknown,Unknown
79328,72015,2026-09-12,Unknown,Unknown,Unknown
79405,72031,2026-09-12,Unknown,Unknown,Unknown
79570,72076,2026-09-12,Unknown,Unknown,Unknown
81018,72944,2026-09-12,Unknown,Unknown,Unknown
92279,73003,2026-09-12,Unknown,Unknown,Unknown
92612,73099,2026-09-12,Unknown,Unknown,Unknown
94303,73120,2026-09-12,Unknown,Unknown,Unknown
94305,73120,2026-09-12,Unknown,Unknown,Unknown
94304,73120,2026-09-12,Unknown,Unknown,Unknown
94325,73127,2026-09-12,Unknown,Unknown,Unknown
94422,73151,2026-09-12,Unknown,Unknown,Unknown
112843,73501,2026-09-12,Unknown,Unknown,Unknown
112948,73540,2026-09-12,Unknown,Unknown,Unknown
93006,73933,2026-09-12,Unknown,Unknown,Unknown
78627,74578,2026-09-12,Unknown,Unknown,Unknown
94096,74848,2026-09-12,Unknown,Unknown,Unknown
124283,75013,2026-09-12,Unknown,Unknown,Unknown
124567,75082,2026-09-12,Unknown,Unknown,Unknown
124749,75154,2026-09-12,Unknown,Unknown,Unknown
127210,75206,2026-09-12,Unknown,Unknown,Unknown
125177,76052,2026-09-12,Unknown,Unknown,Unknown
125909,76426,2026-09-12,Unknown,Unknown,Unknown
128048,76692,2026-09-12,Unknown,Unknown,Unknown
126271,76943,2026-09-12,Unknown,Unknown,Unknown
132197,77092,2026-09-12,Unknown,Unknown,Unknown
128316,77354,2026-09-12,Unknown,Unknown,Unknown
128322,77355,2026-09-12,Unknown,Unknown,Unknown
129017,77573,2026-09-12,Unknown,Unknown,Unknown
129043,77581,2026-09-12,Unknown,Unknown,Unknown
129107,77801,2026-09-12,Unknown,Unknown,Unknown
129150,77833,2026-09-12,Unknown,Unknown,Unknown
129660,78070,2026-09-12,Unknown,Unknown,Unknown
131547,78229,2026-09-12,Unknown,Unknown,Unknown
130112,78408,2026-09-12,Unknown,Unknown,Unknown
130129,78412,2026-09-12,Unknown,Unknown,Unknown
130141,78414,2026-09-12,Unknown,Unknown,Unknown
130606,78621,2026-09-12,Unknown,Unknown,Unknown
130792,78664,2026-09-12,Unknown,Unknown,Unknown
123844,79109,2026-09-12,Unknown,Unknown,Unknown
123843,79109,2026-09-12,Unknown,Unknown,Unknown
126477,79336,2026-09-12,Unknown,Unknown,Unknown
146573,79913,2026-09-12,Unknown,Unknown,Unknown
146602,79925,2026-09-12,Unknown,Unknown,Unknown
107170,80104,2026-09-12,Unknown,Unknown,Unknown
107203,80112,2026-09-12,Unknown,Unknown,Unknown
107258,80126,2026-09-12,Unknown,Unknown,Unknown
107268,80128,2026-09-12,Unknown,Unknown,Unknown
109134,80203,2026-09-12,Unknown,Unknown,Unknown
109163,80210,2026-09-12,Unknown,Unknown,Unknown
109212,80221,2026-09-12,Unknown,Unknown,Unknown
109214,80222,2026-09-12,Unknown,Unknown,Unknown
107355,80301,2026-09-12,Unknown,Unknown,Unknown
107370,80304,2026-09-12,Unknown,Unknown,Unknown
107372,80304,2026-09-12,Unknown,Unknown,Unknown
107409,80403,2026-09-12,Unknown,Unknown,Unknown
107414,80419,2026-09-12,Unknown,Unknown,Unknown
107494,80439,2026-09-12,Unknown,Unknown,Unknown
107697,80504,2026-09-12,Unknown,Unknown,Unknown
108263,80904,2026-09-12,Unknown,Unknown,Unknown
108264,80904,2026-09-12,Unknown,Unknown,Unknown
108273,80906,2026-09-12,Unknown,Unknown,Unknown
108347,80920,2026-09-12,Unknown,Unknown,Unknown
108349,80921,2026-09-12,Unknown,Unknown,Unknown
108357,80922,2026-09-12,Unknown,Unknown,Unknown
108904,81503,2026-09-12,Unknown,Unknown,Unknown
108909,81504,2026-09-12,Unknown,Unknown,Unknown
109073,81647,2026-09-12,Unknown,Unknown,Unknown
109075,81647,2026-09-12,Unknown,Unknown,Unknown
109094,81652,2026-09-12,Unknown,Unknown,Unknown
152392,83014,2026-09-12,Unknown,Unknown,Unknown
155441,83448,2026-09-12,Unknown,Unknown,Unknown
155444,83448,2026-09-12,Unknown,Unknown,Unknown
155638,83605,2026-09-12,Unknown,Unknown,Unknown
153871,84014,2026-09-12,Unknown,Unknown,Unknown
154027,84065,2026-09-12,Unknown,Unknown,Unknown
154059,84074,2026-09-12,Unknown,Unknown,Unknown
154145,84098,2026-09-12,Unknown,Unknown,Unknown
154174,84106,2026-09-12,Unknown,Unknown,Unknown
154222,84118,2026-09-12,Unknown,Unknown,Unknown
154509,84404,2026-09-12,Unknown,Unknown,Unknown
142768,85037,2026-09-12,Unknown,Unknown,Unknown
142821,85053,2026-09-12,Unknown,Unknown,Unknown
143174,85231,2026-09-12,Unknown,Unknown,Unknown
143211,85242,2026-09-12,Unknown,Unknown,Unknown
143273,85254,2026-09-12,Unknown,Unknown,Unknown
143301,85260,2026-09-12,Unknown,Unknown,Unknown
144624,86305,2026-09-12,Unknown,Unknown,Unknown
145038,87031,2026-09-12,Unknown,Unknown,Unknown
145168,87104,2026-09-12,Unknown,Unknown,Unknown
145201,87111,2026-09-12,Unknown,Unknown,Unknown
145698,87549,2026-09-12,Unknown,Unknown,Unknown
152062,89117,2026-09-12,Unknown,Unknown,Unknown
152128,89130,2026-09-12,Unknown,Unknown,Unknown
151284,89423,2026-09-12,Unknown,Unknown,Unknown
151302,89431,2026-09-12,Unknown,Unknown,Unknown
151532,89706,2026-09-12,Unknown,Unknown,Unknown
142592,90002,2026-09-12,Unknown,Unknown,Unknown
139812,90250,2026-09-12,Unknown,Unknown,Unknown
139892,90277,2026-09-12,Unknown,Unknown,Unknown
139995,90503,2026-09-12,Unknown,Unknown,Unknown
139996,90503,2026-09-12,Unknown,Unknown,Unknown
140037,90605,2026-09-12,Unknown,Unknown,Unknown
140054,90620,2026-09-12,Unknown,Unknown,Unknown
140253,90802,2026-09-12,Unknown,Unknown,Unknown
140559,91320,2026-09-12,Unknown,Unknown,Unknown
140681,91360,2026-09-12,Unknown,Unknown,Unknown
140797,91406,2026-09-12,Unknown,Unknown,Unknown
140796,91406,2026-09-12,Unknown,Unknown,Unknown
140838,91502,2026-09-12,Unknown,Unknown,Unknown
141032,91750,2026-09-12,Unknown,Unknown,Unknown
141057,91761,2026-09-12,Unknown,Unknown,Unknown
141079,91766,2026-09-12,Unknown,Unknown,Unknown
137837,91901,2026-09-12,Unknown,Unknown,Unknown
137872,91910,2026-09-12,Unknown,Unknown,Unknown
138093,92027,2026-09-12,Unknown,Unknown,Unknown
138163,92056,2026-09-12,Unknown,Unknown,Unknown
138199,92065,2026-09-12,Unknown,Unknown,Unknown
138248,92078,2026-09-12,Unknown,Unknown,Unknown
138266,92083,2026-09-12,Unknown,Unknown,Unknown
137589,92109,2026-09-12,Unknown,Unknown,Unknown
137665,92126,2026-09-12,Unknown,Unknown,Unknown
137663,92126,2026-09-12,Unknown,Unknown,Unknown
138315,92173,2026-09-12,Unknown,Unknown,Unknown
138664,92345,2026-09-12,Unknown,Unknown,Unknown
138818,92399,2026-09-12,Unknown,Unknown,Unknown
138904,92506,2026-09-12,Unknown,Unknown,Unknown
138961,92530,2026-09-12,Unknown,Unknown,Unknown
139107,92585,2026-09-12,Unknown,Unknown,Unknown
139120,92587,2026-09-12,Unknown,Unknown,Unknown
139148,92595,2026-09-12,Unknown,Unknown,Unknown
139147,92595,2026-09-12,Unknown,Unknown,Unknown
141223,92610,2026-09-12,Unknown,Unknown,Unknown
141279,92627,2026-09-12,Unknown,Unknown,Unknown
141319,92649,2026-09-12,Unknown,Unknown,Unknown
141343,92653,2026-09-12,Unknown,Unknown,Unknown
141412,92675,2026-09-12,Unknown,Unknown,Unknown
141765,93010,2026-09-12,Unknown,Unknown,Unknown
141803,93021,2026-09-12,Unknown,Unknown,Unknown
141799,93021,2026-09-12,Unknown,Unknown,Unknown
141856,93041,2026-09-12,Unknown,Unknown,Unknown
141895,93065,2026-09-12,Unknown,Unknown,Unknown
141930,93105,2026-09-12,Unknown,Unknown,Unknown
142175,93446,2026-09-12,Unknown,Unknown,Unknown
142174,93446,2026-09-12,Unknown,Unknown,Unknown
142207,93453,2026-09-12,Unknown,Unknown,Unknown
139534,93550,2026-09-12,Unknown,Unknown,Unknown
132765,93657,2026-09-12,Unknown,Unknown,Unknown
132799,93669,2026-09-12,Unknown,Unknown,Unknown
132800,93669,2026-09-12,Unknown,Unknown,Unknown
132861,93711,2026-09-12,Unknown,Unknown,Unknown
132972,93912,2026-09-12,Unknown,Unknown,Unknown
133172,94043,2026-09-12,Unknown,Unknown,Unknown
133303,94112,2026-09-12,Unknown,Unknown,Unknown
133304,94112,2026-09-12,Unknown,Unknown,Unknown
133308,94114,2026-09-12,Unknown,Unknown,Unknown
133461,94306,2026-09-12,Unknown,Unknown,Unknown
133542,94513,2026-09-12,Unknown,Unknown,Unknown
133659,94545,2026-09-12,Unknown,Unknown,Unknown
133658,94545,2026-09-12,Unknown,Unknown,Unknown
133682,94549,2026-09-12,Unknown,Unknown,Unknown
133748,94564,2026-09-12,Unknown,Unknown,Unknown
135529,94585,2026-09-12,Unknown,Unknown,Unknown
133989,94704,2026-09-12,Unknown,Unknown,Unknown
134058,94901,2026-09-12,Unknown,Unknown,Unknown
134504,95060,2026-09-12,Unknown,Unknown,Unknown
134590,95112,2026-09-12,Unknown,Unknown,Unknown
134984,95307,2026-09-12,Unknown,Unknown,Unknown
135211,95366,2026-09-12,Unknown,Unknown,Unknown
135222,95368,2026-09-12,Unknown,Unknown,Unknown
135221,95368,2026-09-12,Unknown,Unknown,Unknown
135278,95382,2026-09-12,Unknown,Unknown,Unknown
135316,95401,2026-09-12,Unknown,Unknown,Unknown
135750,95490,2026-09-12,Unknown,Unknown,Unknown
135770,95502,2026-09-12,Unknown,Unknown,Unknown
135795,95519,2026-09-12,Unknown,Unknown,Unknown
136015,95608,2026-09-12,Unknown,Unknown,Unknown
136027,95610,2026-09-12,Unknown,Unknown,Unknown
136054,95616,2026-09-12,Unknown,Unknown,Unknown
136055,95616,2026-09-12,Unknown,Unknown,Unknown
136078,95621,2026-09-12,Unknown,Unknown,Unknown
136091,95624,2026-09-12,Unknown,Unknown,Unknown
136112,95628,2026-09-12,Unknown,Unknown,Unknown
136185,95650,2026-09-12,Unknown,Unknown,Unknown
136213,95660,2026-09-12,Unknown,Unknown,Unknown
136227,95662,2026-09-12,Unknown,Unknown,Unknown
136251,95667,2026-09-12,Unknown,Unknown,Unknown
136250,95667,2026-09-12,Unknown,Unknown,Unknown
136248,95667,2026-09-12,Unknown,Unknown,Unknown
136264,95670,2026-09-12,Unknown,Unknown,Unknown
136496,95762,2026-09-12,Unknown,Unknown,Unknown
137463,95827,2026-09-12,Unknown,Unknown,Unknown
137500,95834,2026-09-12,Unknown,Unknown,Unknown
137523,95842,2026-09-12,Unknown,Unknown,Unknown
136703,95959,2026-09-12,Unknown,Unknown,Unknown
136830,95993,2026-09-12,Unknown,Unknown,Unknown
137219,96120,2026-09-12,Unknown,Unknown,Unknown
146871,97056,2026-09-12,Unknown,Unknown,Unknown
146883,97060,2026-09-12,Unknown,Unknown,Unknown
147064,97128,2026-09-12,Unknown,Unknown,Unknown
147269,97223,2026-09-12,Unknown,Unknown,Unknown
147344,97267,2026-09-12,Unknown,Unknown,Unknown
147460,97321,2026-09-12,Unknown,Unknown,Unknown
147456,97321,2026-09-12,Unknown,Unknown,Unknown
147457,97321,2026-09-12,Unknown,Unknown,Unknown
147594,97368,2026-09-12,Unknown,Unknown,Unknown
147591,97368,2026-09-12,Unknown,Unknown,Unknown
